"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
cbad2acf-8ac5-4322-a7b0-4cc9bbe37236,07ffc794-3916-4ba1-8808-14e099ffb6d1,18050.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Vipe - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
cbe53c5b-7bd4-407f-bd08-979a8bcac23c,d845ff04-7523-4f84-b767-a2c0249e7eb8,18050.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Fatz - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
cc906480-4c0f-483d-9ca6-22cc3b1da0cc,1428ad1a-54ab-4a26-9fa9-3132d8c35782,75000.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Flipbug - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
ccd607ff-e78b-4554-bf1d-0ac78e0d9654,b6b423cb-1a88-4f6f-bc21-f416a44ea3d7,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Thoughtworks - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
ccfb0b2a-5089-4d2d-933d-756395e44a10,f53e8c51-9460-4579-a9d6-389aa6ea3b1d,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Yodel - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cd366b9d-4e60-4ce1-a53b-110f2e97357d,4ece6ce8-ee0c-44c7-8244-4259f0ac4086,29995.0,2023-08-23,"#N/A","#N/A",Closed,false,"#N/A",Gabtype - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cd389257-84a2-4d47-bc12-4ff39b858a06,987ec848-fc50-4d51-aa3d-cdcc022217b3,72395.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Meeveo - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
ce1b9378-513b-4db4-b915-9ad908c0ba4e,07ffc794-3916-4ba1-8808-14e099ffb6d1,34995.0,2023-10-23,"#N/A","#N/A",Pipeline,false,"#N/A",Vipe - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
ce752794-f246-4c67-bff5-94f3fcb66ff2,10e91ef8-aa9e-46d3-98c4-3dcd2daebaf3,71595.0,2024-01-20,"#N/A","#N/A",Pipeline,false,"#N/A",Fliptune - SOW 1,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
cef65954-b244-40a0-bc6b-24feb865b559,1780077c-4e79-4a5e-949f-64ab5a73d3c8,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Meevee - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cf8f4f62-796f-4fa5-b657-b9b73a746108,e3495959-4e93-4622-866a-e83e23362bb7,34350.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Avaveo - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
cf9db36f-144f-4335-b143-e365cd5fdd59,081fa47f-e7b5-436b-b3b1-90c25c76bc49,18350.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Voonix - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d047e921-d524-4f21-a39b-28c15faa6a14,7d7982a6-c395-48a7-a798-6695ca118534,72395.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Gigaclub - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
d08fb290-1dd4-44b9-8aa1-97674088e087,967c57fe-4db9-4fd0-b73b-776ac7e520d9,70000.0,2021-07-23,"#N/A",The deal is at 20% because they are at the sales process stage of defining their requirements.  It is not clear whether our solutions are a good fit or not but they are willing to discuss this in detail.,Pipeline,false,Trade Show,Acme - 600 Widgets,Need estimate,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,New Business,"#N/A","#N/A",false,"#N/A"
d0b0b6a0-e48c-4807-bf28-76fde8fbccf7,967c57fe-4db9-4fd0-b73b-776ac7e520d9,6817.81,2024-11-02,"#N/A","#N/A",Pipeline,false,"#N/A",Fizzly Products,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,aca9098f-944f-4851-a403-fa568e27e42b,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
d15baa7b-6b3f-466d-9d71-059b29cdb50d,62b16da5-892f-4567-94c2-b4dc490d0182,34995.0,2023-10-30,f0bec664-ad22-4a25-a223-5bd60ae4b8db,"#N/A",Pipeline,false,"#N/A",Zazio - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d19ef696-dc82-4f12-a76a-50caf1a3161f,8f9c068e-835d-424f-9d37-1388be4a7d0a,29995.0,2023-09-23,7f12c3aa-684f-40cc-a021-bec139f8cd5d,"#N/A",Closed,false,"#N/A",Eadel - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d1b9bbde-d63c-4cbe-991e-b909467272c7,8089a7d2-e300-4527-8885-1d98fb0f6e46,18050.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Browseblabc-Morales Corp. - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d1bc5e69-60e6-4df8-9e19-a439d4332d0c,a004d414-9ff9-41c0-b987-57f374f0b950,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Photofeed - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d1c72be0-eac1-49b4-903e-ffc30a4aedf1,8089a7d2-e300-4527-8885-1d98fb0f6e46,100082.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Browseblabc-Morales Corp. - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d23b7851-7877-4d84-9c61-42595004299a,e4ac435f-5f4a-4cef-8d52-fdf60c82c495,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Eamia - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d25374b5-d581-451e-9b46-9c5419c84cca,06772fb8-581c-442b-af31-c8000c725cb9,72395.0,2023-04-23,"#N/A","#N/A",Omitted,false,"#N/A",Kayveo - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d2dc333c-1551-4580-a5dc-1ce754fa2199,1b4bfded-f98a-4ca5-a159-8c083e159842,34995.0,2023-10-03,"#N/A","#N/A",Pipeline,false,"#N/A",Yakitrit-Germain Hospital - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
d304ed75-8b45-4ae1-8803-090752d8124b,585bca4c-9bb4-40fb-9335-006d91298dc2,100082.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Topicstorm - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d32b8173-8ab6-4061-8e7e-521ccb0c76c2,0ed6e1df-248d-4cdc-8dda-0832ddf03126,75000.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Bluejam - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d36d1864-c72e-4e75-9855-c8a99d665dcc,5863f433-6d34-4232-9382-6f9b7b12b645,100082.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Skinte - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d37bbb72-afd1-4d65-add2-b83c72b2a188,97aecde5-9421-473e-906c-437c52c56134,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Skimia - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d446599e-0b37-4f98-b210-dd3fa9753191,70205bf9-736c-49c5-ae32-a967f24aecd9,11250.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Plambee - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d4eca561-e5e8-42ed-b605-40401957e126,2214be73-a2ef-4d40-9324-b63950d20651,29995.0,2022-10-02,"#N/A",Will give end of year incentive to sign,Closed,false,"#N/A",Zoovu - Additional Sale,Sign SOW,05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d50eb986-ce35-47c2-a0d6-ee4e4d87ddfb,7d7982a6-c395-48a7-a798-6695ca118534,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Gigaclub - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d56988f0-6b5c-478b-979b-fd6099728d3f,91fdb1ec-b44c-4635-9a34-9a2107bc8496,18350.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Skyba - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d577938c-c4c8-4a00-9504-fb15d95a79f7,b23afcaa-b2e3-486e-bdba-90304e8585d3,57490.0,2023-10-17,"#N/A","#N/A",Pipeline,false,"#N/A",Shufflester - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d6bc9624-2582-4b43-91d6-cf1c76d86d87,b7fa5935-163e-499d-b057-17e040a63392,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Twiyo - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d6d94593-6d04-48a6-9e98-2ca641b796a1,eed55588-9c31-4925-b846-863cf35c1063,72395.0,2022-02-06,"#N/A","#N/A",Closed,false,"#N/A",Yozio - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d6e3a40f-ab31-4d16-9f5a-3ac1d70f8c47,657f8fc5-2246-4165-be09-327fa8331e71,72395.0,2022-07-08,"#N/A","#N/A",Closed,false,"#N/A",Edgepulse - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d6f20228-5e9b-4214-a043-5de2c7ca85b1,b157fa96-86a1-4224-a504-35482ac07f1d,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Voomm - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d720ace3-ccff-45da-9a71-b860fec2df1e,ababff38-4578-4e08-8890-2e39ab7dbfb9,72395.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Realcube - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
d7564efc-20f1-46a9-9cb3-7730f3f0d91e,4fbe5dc7-ec35-4dfa-863b-d25a5cdd3599,100082.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d7881371-b4ab-4ea7-bd98-b8e88bdaad41,24f50e58-4087-4f6d-9636-75c7ad837983,72395.0,2023-06-07,"#N/A","#N/A",Omitted,false,"#N/A",Brightdog - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d7c309bd-3365-44a4-a92f-48b3b280b321,db328162-a40e-4da9-b47f-3dc0b3a60e2e,100082.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Oozz - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d8166767-b2ef-4984-a6fb-4bbf7896e7b2,a704cfb8-ce78-43a6-a1d4-e7823018c366,11550.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Livefish - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d84b0f39-ba6c-42ce-b93f-c44432619be6,48bb91cb-bbd3-4002-bf9c-a6e73e543a67,18350.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Pixonyx - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d8ac08b1-cc0f-4121-894f-71cd36c83b8e,d13be5bd-0de2-4c54-976e-de3f9caa1018,34995.0,2024-01-20,"#N/A","#N/A",Pipeline,false,"#N/A",Jabbersphere - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d8e8ef22-c15a-4f79-9ec3-47d8965084d3,8f9c068e-835d-424f-9d37-1388be4a7d0a,34995.0,2024-01-04,"#N/A","#N/A",Pipeline,false,"#N/A",Eadel - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
d903cfd9-5192-43dd-8eb6-61a1457e4ee2,8089a7d2-e300-4527-8885-1d98fb0f6e46,29995.0,2023-05-08,"#N/A","#N/A",Closed,false,"#N/A",Browseblabc-Morales Corp. - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d9b1fb35-b0c8-4104-8aa2-90bfd7d0785c,bf059387-8284-445e-bd00-0767cc9f2115,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Buzzshare - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d9d22ad0-2539-4e50-8c50-87253b20569c,9020415f-8c52-4c77-95a8-85a4f5e80eab,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Dazzlesphere - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
da564705-3038-4ad7-b7fa-a793ace9c5b5,d98994db-7868-4884-9b0e-6cf91f2a4252,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Shuffletag - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
da651d3a-8521-45b1-a3af-8128f5dedfc5,48bb91cb-bbd3-4002-bf9c-a6e73e543a67,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Pixonyx - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
dac13032-6e9b-487f-9a47-d8318d962de1,657f8fc5-2246-4165-be09-327fa8331e71,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Edgepulse - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
db0b8908-3a81-4895-9473-b0759a06301f,f6bb1234-bde0-49b0-8233-211caae0bb0f,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Oloo - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
db1455b2-5ba2-4f75-909d-3df1b29e4863,dd7d4738-6278-42df-964f-d94cfc6722a2,26050.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Wordtune - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
db5a3c34-b3f9-4163-9ca7-6ef805440bdb,e0c26fe1-c405-47da-9f9f-063856f41152,18350.0,2023-12-05,"#N/A","#N/A",Pipeline,false,"#N/A",Voolith - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
dbb0d367-6ec5-44fa-b300-463c364b3a98,f6bb1234-bde0-49b0-8233-211caae0bb0f,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Oloo - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
dbb4c758-eb47-40c3-8ecb-56cf47fed33d,c1800b5e-7dd9-48f4-93df-c6fc6c379ba3,75000.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Jabberstorm - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
dcab6c52-b598-4876-b2a2-b3d40fa94016,fcceadff-9901-444d-9c5a-f68a42a89f4b,100082.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Mydo - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
dcd1a121-26b3-47c8-8acd-0b0aaa1f19b6,1daa70ee-17c1-4ab3-8e9d-d6a3b26d0123,100000.0,2021-05-27,"#N/A",They are interested in our widgets!  The deal is at 90% because they are at the sales process stage of negotiating the finer points of a proposal that we submitted.  We are negotiating with their key decision makers and are confident that this deal will close soon.,Pipeline,false,Advertisement,"salesforce.com - 1,000 Widgets",Close the deal!,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,New Business,"#N/A","#N/A",false,"#N/A"
dd025d04-48f5-4c0c-9df9-c9d4ddc35598,05ad14ed-a4b3-4b05-a662-ba90845e0c72,100082.0,2024-01-25,"#N/A","#N/A",Pipeline,false,"#N/A",Jaxworks - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
dd6c9eaf-8f52-47cd-b0c9-a93527b77b67,0ed6e1df-248d-4cdc-8dda-0832ddf03126,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Bluejam - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
dd78d3fa-7d7f-4c8a-a879-14501c0dec2e,33a1801d-7094-4807-a185-2fa6024d7ffe,11550.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Gabcube - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
ddd574f5-2b43-4f33-adc6-589191e9cc17,37fe4d88-c638-4fda-8b0e-3e9f13b59ec9,11250.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Devcast - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
dde5e27f-a4a4-4e60-aed9-5967c2175ea9,c3c0f12a-7588-4cba-af2b-079722120fea,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Centimia - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
de237ffb-af81-4a35-bb2e-def270a3d244,07f02b8a-4e74-40b8-886f-dde2dc55b552,72395.0,2022-07-08,"#N/A","#N/A",Closed,false,"#N/A",Twitterwire - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
de584ace-eb53-4791-a715-6199d81419eb,fcceadff-9901-444d-9c5a-f68a42a89f4b,18350.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Mydo - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
de5da035-1c3d-4ebc-bd57-047817ac3c51,24f50e58-4087-4f6d-9636-75c7ad837983,18350.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Brightdog - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
debbf56d-5d46-4f13-87f5-fde89afa1211,dacd6726-2282-4204-9f6f-41357e172399,72395.0,2022-02-06,"#N/A","#N/A",Closed,false,"#N/A",Talane - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
df0e2990-db5e-4e7c-95da-2c6aab33b657,e0d24d52-12e9-4aef-9d51-26ee8f11ffe1,18050.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Tagtune - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
df0f3e33-4e27-4284-a8ca-e59b0d76f64c,585bca4c-9bb4-40fb-9335-006d91298dc2,34350.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Topicstorm - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
